,MovieTitle,Domestic,Iceland,United Kingdom,Singapore,France,Austria,Bahrain,Belgium,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Egypt,Estonia,Finland,Germany,Greece,Hungary,Israel,Italy,Jordan,Kuwait,Latvia,Lebanon,Lithuania,Netherlands,Norway,Oman,Poland,Portugal,Qatar,Romania,Serbia and Montenegro,Slovakia,Slovenia,South Africa,Spain,Sweden,Switzerland,Turkey,Ukraine,United Arab Emirates,Argentina,Aruba,Bolivia,Brazil,Chile,Colombia,Costa Rica,Dominican Republic,Ecuador,Honduras,Mexico,Nicaragua,Panama,Paraguay,Peru,Uruguay,Australia,Hong Kong,India,Indonesia,Japan,Malaysia,Mongolia,New Zealand,Pakistan,Philippines,Russia/CIS,South Korea,Sri Lanka,Taiwan,Thailand,Vietnam,China,East Africa,Venezuela,Ghana,Kenya,Nigeria,Jamaica,Trinidad & Tobago,Russia,Switzerland (French),Middle East Other,South Africa/Nigeria,Switzerland (German),S/E/W Africa,Central America,Lesser Antilles,Central America+,Cambodia,Puerto Rico,Middle East/UAE,Ethiopia,Curacao,Czech Republic/Slovakia,Greece and Cyprus,Russia/CIS/Ukraine,Iran,Switzerland (Italian),Lebanon/United Arab Emirates,Canada,Baltic States,West Indies,Middle East,Syria,Switzerland (French/Italian),North Macedonia,Netherlands Antilles,Ireland,Iraq,El Salvador,Guatemala,E/W Africa,Palestine,Malta,Yugoslavia,Morocco,Albania,Bangladesh,Laos,Bosnia,Bosnia and Herzegovina,Saudi Arabia
1835,Priest,29137000,26426,1491137,1204104,2166664,445917,13372,300370,127879,80282,0,161846,163718,47672,40808,106252,2421593,0,214247,92977,474683,49610,0,0,68507,66616,0,236186,33774,563431,0,132502,375339,0,64002,53558,210410,4335940,343571,0,526299,585184,584256,474532,15580,49788,1476149,234867,574642,0,63984,79331,0,1982843,0,0,0,240591,29111,615837,533550,1633822,0,248382,1556925,0,349181,0,1055353,10406738,750388,0,873613,895467,183345,0,7672,838443,20850,0,118455,70623,168546,0,0,0,0,0,0,286665,0,0,0,0,0,6757,19727,0,0,0,0,0,0,0,0,0,0,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,The Terminator,62253077,68600,9404723,1595442,7952994,819108,0,842118,163749,177834,0,550162,937047,0,0,687565,4616361,0,635443,0,1699225,0,0,0,0,123701,1368693,498765,0,798658,592251,0,551358,127691,207903,77792,377135,3691198,1147767,852443,379663,1579641,2039329,1356033,0,0,3964930,425090,4166261,0,0,0,0,6774676,0,0,0,0,0,5861780,2524036,2552286,5579832,21290379,2893012,0,701578,0,1209647,8191513,17282346,0,2883324,2531910,1558233,50637863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,Scary Movie 5,32015787,32665,3824691,213781,0,1164384,0,262990,99583,86631,0,291090,581232,18140,0,473590,7624898,479827,60148,0,4211478,0,0,0,154214,0,1344700,167531,0,1013528,514376,0,0,51005,151984,93495,69698,3085703,297622,0,841467,0,308582,2480306,0,49464,2603027,212969,186127,0,0,0,0,1399279,0,0,0,593971,144230,3335873,103752,0,0,0,13255,0,395143,0,246685,3902832,0,0,0,171719,0,0,0,402971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,Collateral Damage,40077257,0,1176632,0,1164758,411077,0,0,39472,0,0,42095,0,0,0,0,2103321,0,38280,0,874273,0,0,0,0,0,257976,124064,0,0,0,0,0,0,0,0,268420,2642220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908102,0,0,0,0,0,1118305,0,0,0,7343587,0,0,191092,0,0,0,0,0,440514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,The Boss,63285885,83693,2435799,0,0,412409,0,0,59173,44139,0,0,0,0,17305,0,1400000,0,532212,0,108341,0,0,0,97589,39061,518673,346849,4015,235785,215339,0,280804,19942,0,38588,283172,52028,0,0,0,285342,768164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468588,0,0,0,0,0,0,486689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,If I Stay,50474843,47552,2582529,441914,365302,252167,0,1321033,0,35592,0,74129,0,127981,0,122376,777591,0,24879,69617,170414,0,0,0,125864,0,583202,0,0,530625,124993,0,0,0,65775,0,186922,601502,15329,0,217485,41140,256363,693945,0,16120,2765454,434365,404508,0,0,227888,0,2830269,0,0,0,292450,42136,2485020,221641,31125,0,0,0,0,490557,0,1339082,2028914,0,0,0,0,0,0,8662,488175,550,0,10002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,From Russia with Love,24796765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,Conan the Barbarian,39565475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,Good bye Lenin!,4064200,51637,2015876,0,8649777,956190,0,441617,5106,0,0,281433,723550,0,0,223952,41451777,751900,88807,170000,1741723,0,0,0,0,0,1878083,188898,0,579022,0,0,18846,2636,0,0,0,2913831,609771,2289023,41823,0,0,421361,0,0,0,54008,0,0,0,0,0,190593,0,0,0,0,0,932535,151379,0,0,0,0,0,154338,0,0,108947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,WarGames,79567667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,What to Expect When You're Expecting,41152203,102917,6611677,357179,2651923,776702,0,1064269,143908,25556,0,141287,152300,0,0,290898,2681716,295652,533295,0,1635767,0,0,0,153741,0,1806845,493862,0,1106080,527891,0,0,38921,110469,83043,943691,3000530,394585,0,632968,133862,537819,0,0,23485,2402314,0,139636,0,0,109772,0,957536,0,0,0,239884,33284,8022918,366536,0,0,0,358720,0,909617,0,83086,1358901,0,0,0,109206,0,0,18426,399401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,The Golden Child,79817937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,Exit Wounds,51758599,0,1891973,0,0,0,0,0,0,0,0,126928,264420,0,0,0,2948712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,Footloose,80035402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,Finding Forrester,51804714,15500,1060099,0,0,324163,0,0,0,0,0,22043,138015,0,0,0,3402648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,Nacho Libre,80197993,84981,7332945,381081,4760,0,0,33222,0,0,0,0,15187,0,0,0,133939,0,0,0,5855,0,0,0,9546,0,83018,22864,0,0,0,0,0,0,0,0,111561,560650,40639,0,0,0,285813,0,0,2160,0,59413,41033,0,0,47375,0,4496886,0,0,0,160680,0,2424764,0,0,0,1040350,247622,0,556830,0,181971,232927,0,0,0,15431,13367,0,0,97715,0,0,0,0,0,0,0,115993,0,0,0,216889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,Muppets Most Wanted,51183113,20686,12698743,103066,0,141422,0,0,0,36838,0,0,0,0,0,0,1457622,0,0,237360,0,0,0,0,0,0,734205,0,0,927254,501825,0,0,0,0,0,23955,726123,0,0,343338,0,0,696820,0,84611,286500,189281,470879,0,0,338886,0,2637357,0,0,0,485210,24484,4045143,0,83378,0,0,43028,0,599175,0,23887,0,0,0,0,0,0,0,0,172332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,Vampires Suck,36661504,21865,4798312,267563,1489932,1299458,7679,1008698,0,0,0,0,485853,0,40366,260774,8064054,0,0,0,6000711,0,0,35749,0,70537,342896,0,0,9087,392974,0,0,0,0,0,197693,4698326,735736,0,192835,0,143687,0,0,71452,2270062,332168,246857,0,0,146005,0,2730361,0,0,0,316645,0,2403158,166215,0,168407,0,511600,0,404765,0,329962,1819246,0,0,45399,0,0,0,5126,406169,0,0,8582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,Hot Fuzz,23637265,94485,41210622,115536,1357802,218486,0,167290,0,0,0,57616,68337,0,33975,31177,2192727,110254,131856,0,265800,0,0,67144,11074,41901,630779,681063,0,124740,46522,0,10704,0,12894,47151,269231,376542,366862,283005,84825,84411,164509,0,0,0,0,0,0,0,0,"
        0
    ",0,184210,0,0,0,0,0,4855773,0,0,0,0,60299,0,788581,0,0,1019478,631499,0,0,0,0,0,0,0,0,0,843,0,0,0,0,122324,0,0,0,0,0,0,0,0,0,0,0,83771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,Hostel,47326473,152104,7736178,155200,1880723,777025,0,646854,27000,49827,0,324008,117111,0,0,0,3633163,781499,122659,184114,3128807,0,0,0,0,45422,587855,0,0,455308,265748,0,15759,13489,59092,53935,234723,2220513,263063,0,1231790,0,0,367675,0,30559,1114889,228354,247835,0,0,50368,0,1680457,0,0,0,232062,37712,1829619,0,0,0,0,0,0,487950,0,117488,1360000,0,0,908537,0,0,0,20618,419185,0,0,0,23000,0,0,85230,0,0,0,0,0,23000,216422,0,0,0,0,0,0,0,0,0,9424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,The Rundown,47726342,0,3742875,0,638938,483155,0,0,239341,0,0,65173,0,23589,0,90076,2365283,0,124111,0,256161,0,0,0,0,0,227856,154514,0,0,169447,0,0,0,0,0,0,1748152,0,0,0,0,0,0,0,0,0,80347,0,0,0,0,0,2095693,0,0,0,0,0,5628101,147098,0,0,258681,0,0,604833,0,0,1734245,0,0,0,806000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,Jimmy Neutron: Boy Genius,80936232,0,3614824,0,1611709,38720,0,0,0,0,0,0,0,0,0,0,698570,0,0,0,197757,0,0,0,0,0,138754,162216,0,0,0,0,0,0,0,0,162532,87641,0,0,0,0,0,369598,0,0,387024,0,0,0,0,0,0,6659651,0,0,0,0,0,2903028,0,0,0,0,0,0,402879,0,0,0,145700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,Act of Valor,70012847,19754,837022,924542,0,153307,0,126204,30516,0,0,0,11073,0,0,0,582072,0,0,0,2907547,0,0,0,62225,0,228745,0,0,0,71137,0,0,0,0,0,21945,859812,0,0,0,0,459979,0,0,0,116826,0,0,0,0,0,0,479572,0,0,0,53917,0,763440,634699,0,0,1259474,301280,0,0,0,83399,267704,665789,0,0,464068,0,0,0,98140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,On Her Majesty's Secret Service,22774493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,Abduction,28087155,29891,3668455,481145,5379686,494697,0,1835151,122725,90470,0,50847,556069,0,0,96048,4147250,286013,170881,0,2025794,0,0,0,97366,0,606148,399721,0,440435,298999,0,0,0,0,0,593505,3259401,502135,0,380085,328043,37998,1120428,0,51714,6114581,0,434319,0,0,182855,0,3560690,0,0,0,646768,100830,4312770,140875,0,0,0,563113,0,486405,0,223407,2908573,921992,0,0,755872,0,0,9476,625974,4600,0,24450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,Catwoman,40202379,81243,2562405,234803,5203046,680336,0,477811,83749,0,0,20917,189819,25936,0,19270,1909686,576100,80931,0,2319367,0,0,0,56745,0,580261,15126,0,41072,345309,0,0,31327,0,0,680137,4059937,0,480875,353865,0,283845,163980,0,0,1200000,72166,0,0,0,0,0,2955114,0,0,0,0,0,1986194,182282,0,202000,3056955,0,0,313233,0,440000,1987691,0,0,292242,582900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,Elizabeth,30082699,42888,9083335,239805,744813,284123,0,340786,34978,11028,0,42769,397420,0,17809,77421,3650035,579715,0,392247,3151202,0,0,57182,0,31700,595652,265675,0,71441,542796,0,19406,0,67456,67456,339888,1145943,656210,593430,257685,0,0,1420142,0,0,2087465,176805,345780,0,0,0,0,1280520,0,0,13781,0,93915,4331238,225181,0,0,15807893,0,0,923080,0,142192,0,361680,0,327341,180503,0,0,0,171147,0,0,0,0,0,0,0,0,0,0,0,18656,0,0,0,0,0,0,0,0,0,41466,0,0,74137,0,0,0,0,0,0,0,0,242727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,Hannibal Rising,27670986,0,5274510,0,4595566,1026658,0,745998,0,0,0,297371,411608,0,0,100124,4492092,748542,329261,0,7566213,0,0,76222,9297,85117,739537,181381,0,635111,469269,0,54334,17934,63016,36786,193538,4364182,607306,633330,884962,483990,310814,89287,0,0,1365244,92151,187824,0,0,68389,0,1463360,0,0,0,131860,3135,1537070,262231,0,0,6413902,139416,0,101792,0,0,4822355,1616906,0,186653,288738,0,0,10801,126392,0,0,3761,0,0,0,0,0,0,0,0,0,0,75992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,Carrie,35266619,17471,2893937,577433,2127591,467112,77252,799441,90173,69929,0,178262,91584,75124,0,127893,3483737,244874,36793,175175,1607599,0,0,0,69626,0,794423,155384,0,973472,147872,0,0,25939,129632,25594,120800,1887295,190044,0,416397,547154,304592,1185659,0,131899,2828991,538692,900511,0,0,241546,0,3125462,0,0,0,838847,64112,1582534,231853,0,0,2360405,1272097,0,214031,0,1038126,8884303,0,0,0,217799,0,0,5046,891535,0,0,45949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,The Constant Gardener,33579797,32533,10751629,0,3818888,378616,0,1254707,27948,0,0,435988,876376,23851,0,120099,4139378,1455050,0,0,1054754,0,0,0,0,0,644118,360180,0,567347,191651,0,43733,12934,3253,0,359387,7418017,754526,1026647,115567,0,28807,343320,0,0,2223320,274092,384314,0,0,0,0,625330,0,0,0,99299,0,3259780,175316,0,0,4205852,0,0,901871,0,0,75741,0,0,195241,0,0,0,0,110747,0,0,0,0,0,0,0,0,0,0,0,0,0,76754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,28 Days Later,45064915,0,9762194,0,1022516,426931,0,0,7132,0,0,48960,0,0,0,103087,3765056,212300,85835,0,1271889,0,0,0,0,0,145098,74728,0,150819,0,0,0,0,0,0,0,6565595,0,0,197626,0,0,279903,0,0,0,215565,0,0,0,0,0,2778383,0,0,0,0,0,1474915,169668,0,0,0,0,0,287122,0,0,465535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,Firewall,48751189,64334,2234517,0,677653,145894,0,308927,49808,0,0,42347,334021,96580,0,0,1028282,290300,0,0,1438493,0,0,0,42991,10936,288035,0,0,128101,340792,0,33068,11286,9784,0,598734,3471324,171669,245060,158535,24447,183742,438371,0,0,1400000,108018,0,0,0,0,0,3142548,0,0,0,0,0,2986404,343062,0,0,2500000,0,0,144849,0,0,330799,538009,0,869914,376800,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,Savages,47382068,27102,1334028,169253,3822014,639617,0,531333,178482,98395,0,73745,73809,74962,0,186002,3048583,0,90148,467593,3155174,0,0,0,98270,0,944546,475466,0,337377,492312,0,0,37556,48602,82904,173277,2546819,572546,0,288016,410862,256071,224656,0,9038,196429,71492,131430,0,0,46967,0,3026127,0,0,0,132889,17857,2841292,232183,0,0,0,0,0,188691,0,21666,4112302,88128,0,0,199479,0,0,7015,412258,0,0,28743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,Hall Pass,45060734,82682,5206774,409214,3578037,1452634,0,716228,95678,132626,0,0,0,58010,91347,96651,3194060,361091,543703,639790,1802615,0,0,66614,104653,93407,803758,0,0,353058,576630,0,291710,33345,60183,143870,424450,1229672,0,428299,0,366149,410543,633347,0,58732,1264854,0,343461,0,0,176247,0,1830458,0,0,0,211535,185947,7584094,0,0,0,0,0,0,482253,0,180151,3154302,0,0,0,0,0,0,0,1106944,6737,0,29960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1869,Piranha 3D,25003155,51512,6903929,357605,6876965,778259,0,1104623,27515,201997,0,224219,564137,194508,0,54231,2183573,614532,69999,0,2025594,0,0,18777,201541,55935,1072685,293517,0,1532437,206262,0,364054,0,0,0,336694,1083512,181406,0,806638,589901,493383,333651,0,111962,905633,0,716661,0,0,259019,0,589805,0,0,0,494194,17287,2250645,1230354,0,0,0,2120514,0,201971,0,562703,9436745,4785848,0,1238639,719270,0,0,0,379696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,El laberinto del fauno,37634615,0,5556152,0,2411020,346718,0,283639,30486,0,0,139328,784428,0,0,500455,2294316,1159900,0,0,864082,0,0,39387,0,47986,721198,335592,0,838086,177811,0,13435,14996,27370,65156,135912,11774227,673999,224184,637657,0,36162,187916,0,27993,0,245640,302565,0,0,143627,0,6883588,0,0,0,240500,25768,1907570,179074,0,0,797642,114178,0,524557,0,83426,884029,2897045,0,335379,86203,0,0,0,215270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,Blow,52990775,0,4246371,0,1479395,424567,0,0,0,0,0,52393,127859,0,0,0,2921695,0,0,0,0,0,0,0,0,0,569507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111740,0,0,0,0,0,0,0,0,0,0,0,0,19975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,Fiddler on the Roof,"
        0
    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,Fantasia,42850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,Airplane!,83453539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,Snatch,30328156,35915,0,0,0,216861,0,0,0,0,0,0,387030,0,0,0,1593551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,Big Mommas: Like Father Like Son,37915414,49300,8340294,785990,2813926,497223,24963,1353926,148629,45115,0,0,0,60207,0,0,2946414,0,286269,0,40569,0,1112657,44040,308439,57703,1520573,0,50336,96796,309932,304070,190431,0,0,132519,1352084,2420490,366827,0,57833,0,1075925,145988,0,70279,3136006,66836,739216,0,0,230789,0,3761284,0,0,0,642257,55768,2355403,0,0,0,0,853428,0,228180,0,266331,2185694,0,0,42021,16137,0,0,23707,1430585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,Nerve,38583626,50129,3074151,481424,5389455,739614,70115,1045926,127815,136102,0,191471,445404,85793,94437,299706,6480293,14264,544012,1622124,1287041,37953,0,119778,120106,102001,841883,268149,3964,710759,74438,17694,448288,35832,111957,51518,121669,1635178,276857,706586,236745,331432,148627,208780,0,18786,1722520,707147,524232,0,0,154500,0,1198538,0,123006,15636,876824,114015,3442468,849431,11082,0,184500,308783,0,516989,18854,459177,2536904,204342,0,665457,236745,57760,1719814,0,324215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
